ProductKey,OrderDateKey,DueDateKey,ShipDate,CustomerKey,SalesOrderNumber,SalesAmount
581,20200710,20200722,2020-07-17 00:00:00.000,15920,SO61859,1700.99
222,20200710,20200722,2020-07-17 00:00:00.000,15920,SO61859,34.99
581,20200710,20200722,2020-07-17 00:00:00.000,22302,SO61860,1700.99
489,20200710,20200722,2020-07-17 00:00:00.000,22302,SO61860,53.99
225,20200710,20200722,2020-07-17 00:00:00.000,22302,SO61860,8.99
374,20200710,20200722,2020-07-17 00:00:00.000,20825,SO61861,2443.35
355,20200710,20200722,2020-07-17 00:00:00.000,12270,SO61862,2319.99
485,20200710,20200722,2020-07-17 00:00:00.000,12270,SO61862,21.98
471,20200710,20200722,2020-07-17 00:00:00.000,12270,SO61862,63.50
234,20200710,20200722,2020-07-17 00:00:00.000,11846,SO61863,49.99
539,20200710,20200722,2020-07-17 00:00:00.000,28978,SO61864,24.99
529,20200710,20200722,2020-07-17 00:00:00.000,28978,SO61864,3.99
217,20200710,20200722,2020-07-17 00:00:00.000,28978,SO61864,34.99
530,20200710,20200722,2020-07-17 00:00:00.000,28282,SO61865,4.99
529,20200710,20200722,2020-07-17 00:00:00.000,11505,SO61866,3.99
539,20200710,20200722,2020-07-17 00:00:00.000,11505,SO61866,24.99
217,20200710,20200722,2020-07-17 00:00:00.000,11505,SO61866,34.99
538,20200710,20200722,2020-07-17 00:00:00.000,27461,SO61867,21.49
529,20200710,20200722,2020-07-17 00:00:00.000,27461,SO61867,3.99
222,20200710,20200722,2020-07-17 00:00:00.000,27461,SO61867,34.99
234,20200710,20200722,2020-07-17 00:00:00.000,27461,SO61867,49.99
540,20200710,20200722,2020-07-17 00:00:00.000,24826,SO61868,32.60
529,20200710,20200722,2020-07-17 00:00:00.000,24826,SO61868,3.99
217,20200710,20200722,2020-07-17 00:00:00.000,24826,SO61868,34.99
465,20200710,20200722,2020-07-17 00:00:00.000,24826,SO61868,24.49
540,20200710,20200722,2020-07-17 00:00:00.000,24774,SO61869,32.60
535,20200710,20200722,2020-07-17 00:00:00.000,26275,SO61870,24.99
480,20200710,20200722,2020-07-17 00:00:00.000,26275,SO61870,2.29
528,20200710,20200722,2020-07-17 00:00:00.000,23692,SO61871,4.99
536,20200710,20200722,2020-07-17 00:00:00.000,23692,SO61871,29.99
484,20200710,20200722,2020-07-17 00:00:00.000,23692,SO61871,7.95
528,20200710,20200722,2020-07-17 00:00:00.000,22087,SO61872,4.99
536,20200710,20200722,2020-07-17 00:00:00.000,22087,SO61872,29.99
222,20200710,20200722,2020-07-17 00:00:00.000,22087,SO61872,34.99
465,20200710,20200722,2020-07-17 00:00:00.000,22087,SO61872,24.49
478,20200710,20200722,2020-07-17 00:00:00.000,17374,SO61873,9.99
477,20200710,20200722,2020-07-17 00:00:00.000,17374,SO61873,4.99
487,20200710,20200722,2020-07-17 00:00:00.000,17374,SO61873,54.99
484,20200710,20200722,2020-07-17 00:00:00.000,17374,SO61873,7.95
536,20200710,20200722,2020-07-17 00:00:00.000,23786,SO61874,29.99
481,20200710,20200722,2020-07-17 00:00:00.000,23786,SO61874,8.99
477,20200710,20200722,2020-07-17 00:00:00.000,23261,SO61875,4.99
478,20200710,20200722,2020-07-17 00:00:00.000,23261,SO61875,9.99
487,20200710,20200722,2020-07-17 00:00:00.000,23261,SO61875,54.99
484,20200710,20200722,2020-07-17 00:00:00.000,23261,SO61875,7.95
478,20200710,20200722,2020-07-17 00:00:00.000,21814,SO61876,9.99
477,20200710,20200722,2020-07-17 00:00:00.000,21814,SO61876,4.99
478,20200710,20200722,2020-07-17 00:00:00.000,20449,SO61877,9.99
475,20200710,20200722,2020-07-17 00:00:00.000,18814,SO61878,69.99
476,20200710,20200722,2020-07-17 00:00:00.000,14455,SO61879,69.99
237,20200710,20200722,2020-07-17 00:00:00.000,14455,SO61879,49.99
474,20200710,20200722,2020-07-17 00:00:00.000,19246,SO61880,69.99
476,20200710,20200722,2020-07-17 00:00:00.000,18673,SO61881,69.99
228,20200710,20200722,2020-07-17 00:00:00.000,18673,SO61881,49.99
225,20200710,20200722,2020-07-17 00:00:00.000,18673,SO61881,8.99
485,20200710,20200722,2020-07-17 00:00:00.000,14352,SO61882,21.98
471,20200710,20200722,2020-07-17 00:00:00.000,14352,SO61882,63.50
485,20200710,20200722,2020-07-17 00:00:00.000,21447,SO61883,21.98
475,20200710,20200722,2020-07-17 00:00:00.000,15115,SO61884,69.99
467,20200710,20200722,2020-07-17 00:00:00.000,15115,SO61884,24.49
485,20200710,20200722,2020-07-17 00:00:00.000,16198,SO61885,21.98
473,20200710,20200722,2020-07-17 00:00:00.000,16198,SO61885,63.50
528,20200710,20200722,2020-07-17 00:00:00.000,13773,SO61886,4.99
537,20200710,20200722,2020-07-17 00:00:00.000,13773,SO61886,35.00
480,20200710,20200722,2020-07-17 00:00:00.000,13773,SO61886,2.29
536,20200710,20200722,2020-07-17 00:00:00.000,20595,SO61887,29.99
528,20200710,20200722,2020-07-17 00:00:00.000,20595,SO61887,4.99
214,20200710,20200722,2020-07-17 00:00:00.000,20595,SO61887,34.99
529,20200710,20200722,2020-07-17 00:00:00.000,25689,SO61888,3.99
480,20200710,20200722,2020-07-17 00:00:00.000,25689,SO61888,2.29
465,20200710,20200722,2020-07-17 00:00:00.000,24851,SO61889,24.49
477,20200710,20200722,2020-07-17 00:00:00.000,24851,SO61889,4.99
538,20200710,20200722,2020-07-17 00:00:00.000,26912,SO61890,21.49
529,20200710,20200722,2020-07-17 00:00:00.000,26912,SO61890,3.99
480,20200710,20200722,2020-07-17 00:00:00.000,26912,SO61890,2.29
477,20200710,20200722,2020-07-17 00:00:00.000,24568,SO61891,4.99
225,20200710,20200722,2020-07-17 00:00:00.000,24568,SO61891,8.99
530,20200710,20200722,2020-07-17 00:00:00.000,29417,SO61892,4.99
541,20200710,20200722,2020-07-17 00:00:00.000,29417,SO61892,28.99
480,20200710,20200722,2020-07-17 00:00:00.000,29417,SO61892,2.29
486,20200710,20200722,2020-07-17 00:00:00.000,29417,SO61892,159.00
530,20200710,20200722,2020-07-17 00:00:00.000,16579,SO61893,4.99
479,20200710,20200722,2020-07-17 00:00:00.000,16579,SO61893,8.99
477,20200710,20200722,2020-07-17 00:00:00.000,16579,SO61893,4.99
225,20200710,20200722,2020-07-17 00:00:00.000,16579,SO61893,8.99
537,20200710,20200722,2020-07-17 00:00:00.000,12111,SO61894,35.00
528,20200710,20200722,2020-07-17 00:00:00.000,12111,SO61894,4.99
214,20200710,20200722,2020-07-17 00:00:00.000,12111,SO61894,34.99
537,20200710,20200722,2020-07-17 00:00:00.000,11869,SO61895,35.00
480,20200710,20200722,2020-07-17 00:00:00.000,11869,SO61895,2.29
537,20200710,20200722,2020-07-17 00:00:00.000,11852,SO61896,35.00
528,20200710,20200722,2020-07-17 00:00:00.000,11852,SO61896,4.99
222,20200710,20200722,2020-07-17 00:00:00.000,11852,SO61896,34.99
537,20200710,20200722,2020-07-17 00:00:00.000,14341,SO61897,35.00
528,20200710,20200722,2020-07-17 00:00:00.000,14341,SO61897,4.99
485,20200710,20200722,2020-07-17 00:00:00.000,14341,SO61897,21.98
237,20200710,20200722,2020-07-17 00:00:00.000,14341,SO61897,49.99
485,20200710,20200722,2020-07-17 00:00:00.000,15864,SO61898,21.98
478,20200710,20200722,2020-07-17 00:00:00.000,12719,SO61899,9.99
477,20200710,20200722,2020-07-17 00:00:00.000,12719,SO61899,4.99
222,20200710,20200722,2020-07-17 00:00:00.000,11602,SO61900,34.99
588,20200710,20200722,2020-07-17 00:00:00.000,14636,SO61901,769.49
475,20200710,20200722,2020-07-17 00:00:00.000,14636,SO61901,69.99
357,20200710,20200722,2020-07-17 00:00:00.000,15876,SO61902,2319.99
485,20200710,20200722,2020-07-17 00:00:00.000,15876,SO61902,21.98
481,20200710,20200722,2020-07-17 00:00:00.000,15876,SO61902,8.99
357,20200710,20200722,2020-07-17 00:00:00.000,14470,SO61903,2319.99
528,20200710,20200722,2020-07-17 00:00:00.000,14470,SO61903,4.99
537,20200710,20200722,2020-07-17 00:00:00.000,14470,SO61903,35.00
485,20200710,20200722,2020-07-17 00:00:00.000,14470,SO61903,21.98
355,20200710,20200722,2020-07-17 00:00:00.000,14447,SO61904,2319.99
478,20200710,20200722,2020-07-17 00:00:00.000,14447,SO61904,9.99
477,20200710,20200722,2020-07-17 00:00:00.000,14447,SO61904,4.99
234,20200710,20200722,2020-07-17 00:00:00.000,14447,SO61904,49.99
574,20200710,20200722,2020-07-17 00:00:00.000,13591,SO61905,2384.07
477,20200710,20200722,2020-07-17 00:00:00.000,13591,SO61905,4.99
479,20200710,20200722,2020-07-17 00:00:00.000,13591,SO61905,8.99
214,20200710,20200722,2020-07-17 00:00:00.000,13591,SO61905,34.99
225,20200710,20200722,2020-07-17 00:00:00.000,13591,SO61905,8.99
582,20200710,20200722,2020-07-17 00:00:00.000,23425,SO61906,1700.99
477,20200710,20200722,2020-07-17 00:00:00.000,23425,SO61906,4.99
479,20200710,20200722,2020-07-17 00:00:00.000,23425,SO61906,8.99
487,20200710,20200722,2020-07-17 00:00:00.000,23425,SO61906,54.99
380,20200710,20200722,2020-07-17 00:00:00.000,20450,SO61907,2443.35
372,20200710,20200722,2020-07-17 00:00:00.000,17353,SO61908,2443.35
479,20200710,20200722,2020-07-17 00:00:00.000,17353,SO61908,8.99
477,20200710,20200722,2020-07-17 00:00:00.000,17353,SO61908,4.99
599,20200710,20200722,2020-07-17 00:00:00.000,12248,SO61909,539.99
595,20200710,20200722,2020-07-17 00:00:00.000,12250,SO61910,564.99
361,20200710,20200722,2020-07-17 00:00:00.000,13618,SO61911,2294.99
357,20200710,20200722,2020-07-17 00:00:00.000,13629,SO61912,2319.99
485,20200710,20200722,2020-07-17 00:00:00.000,13629,SO61912,21.98
214,20200710,20200722,2020-07-17 00:00:00.000,13629,SO61912,34.99
228,20200710,20200722,2020-07-17 00:00:00.000,13629,SO61912,49.99
357,20200710,20200722,2020-07-17 00:00:00.000,11991,SO61913,2319.99
562,20200710,20200722,2020-07-17 00:00:00.000,26056,SO61914,2384.07
488,20200710,20200722,2020-07-17 00:00:00.000,26056,SO61914,53.99
562,20200710,20200722,2020-07-17 00:00:00.000,24654,SO61915,2384.07
541,20200710,20200722,2020-07-17 00:00:00.000,24654,SO61915,28.99
530,20200710,20200722,2020-07-17 00:00:00.000,24654,SO61915,4.99
214,20200710,20200722,2020-07-17 00:00:00.000,24654,SO61915,34.99
382,20200710,20200722,2020-07-17 00:00:00.000,20525,SO61916,1120.49
214,20200710,20200722,2020-07-17 00:00:00.000,20525,SO61916,34.99
388,20200710,20200722,2020-07-17 00:00:00.000,21333,SO61917,1120.49
491,20200710,20200722,2020-07-17 00:00:00.000,21333,SO61917,53.99
582,20200710,20200722,2020-07-17 00:00:00.000,17116,SO61918,1700.99
477,20200710,20200722,2020-07-17 00:00:00.000,17116,SO61918,4.99
479,20200710,20200722,2020-07-17 00:00:00.000,17116,SO61918,8.99
231,20200710,20200722,2020-07-17 00:00:00.000,17116,SO61918,49.99
585,20200710,20200722,2020-07-17 00:00:00.000,29086,SO61919,742.35
225,20200710,20200722,2020-07-17 00:00:00.000,29086,SO61919,8.99
490,20200710,20200722,2020-07-17 00:00:00.000,29086,SO61919,53.99
576,20200710,20200722,2020-07-17 00:00:00.000,11766,SO61920,2384.07
479,20200710,20200722,2020-07-17 00:00:00.000,11766,SO61920,8.99
477,20200710,20200722,2020-07-17 00:00:00.000,11766,SO61920,4.99
490,20200710,20200722,2020-07-17 00:00:00.000,11766,SO61920,53.99
225,20200710,20200722,2020-07-17 00:00:00.000,11766,SO61920,8.99
605,20200710,20200722,2020-07-17 00:00:00.000,23320,SO61921,539.99
481,20200710,20200722,2020-07-17 00:00:00.000,23320,SO61921,8.99
485,20200711,20200723,2020-07-18 00:00:00.000,19098,SO61922,21.98
217,20200711,20200723,2020-07-18 00:00:00.000,19098,SO61922,34.99
225,20200711,20200723,2020-07-18 00:00:00.000,19098,SO61922,8.99
490,20200711,20200723,2020-07-18 00:00:00.000,19098,SO61922,53.99
485,20200711,20200723,2020-07-18 00:00:00.000,18270,SO61923,21.98
473,20200711,20200723,2020-07-18 00:00:00.000,18270,SO61923,63.50
528,20200711,20200723,2020-07-18 00:00:00.000,25233,SO61924,4.99
480,20200711,20200723,2020-07-18 00:00:00.000,25233,SO61924,2.29
588,20200711,20200723,2020-07-18 00:00:00.000,19324,SO61925,769.49
228,20200711,20200723,2020-07-18 00:00:00.000,19324,SO61925,49.99
489,20200711,20200723,2020-07-18 00:00:00.000,11253,SO61926,53.99
480,20200711,20200723,2020-07-18 00:00:00.000,11253,SO61927,2.29
489,20200711,20200723,2020-07-18 00:00:00.000,11502,SO61928,53.99
529,20200711,20200723,2020-07-18 00:00:00.000,11181,SO61929,3.99
530,20200711,20200723,2020-07-18 00:00:00.000,28009,SO61930,4.99
480,20200711,20200723,2020-07-18 00:00:00.000,28009,SO61930,2.29
530,20200711,20200723,2020-07-18 00:00:00.000,27619,SO61931,4.99
541,20200711,20200723,2020-07-18 00:00:00.000,27619,SO61931,28.99
528,20200711,20200723,2020-07-18 00:00:00.000,13268,SO61932,4.99
536,20200711,20200723,2020-07-18 00:00:00.000,13268,SO61932,29.99
222,20200711,20200723,2020-07-18 00:00:00.000,13268,SO61932,34.99
478,20200711,20200723,2020-07-18 00:00:00.000,21771,SO61933,9.99
477,20200711,20200723,2020-07-18 00:00:00.000,21771,SO61933,4.99
484,20200711,20200723,2020-07-18 00:00:00.000,21771,SO61933,7.95
474,20200711,20200723,2020-07-18 00:00:00.000,17410,SO61934,69.99
237,20200711,20200723,2020-07-18 00:00:00.000,17410,SO61934,49.99
463,20200711,20200723,2020-07-18 00:00:00.000,17410,SO61934,24.49
476,20200711,20200723,2020-07-18 00:00:00.000,20128,SO61935,69.99
225,20200711,20200723,2020-07-18 00:00:00.000,20128,SO61935,8.99
477,20200711,20200723,2020-07-18 00:00:00.000,17432,SO61936,4.99
477,20200711,20200723,2020-07-18 00:00:00.000,16154,SO61937,4.99
485,20200711,20200723,2020-07-18 00:00:00.000,13876,SO61938,21.98
540,20200711,20200723,2020-07-18 00:00:00.000,15712,SO61939,32.60
528,20200711,20200723,2020-07-18 00:00:00.000,20968,SO61940,4.99
536,20200711,20200723,2020-07-18 00:00:00.000,20968,SO61940,29.99
477,20200711,20200723,2020-07-18 00:00:00.000,24576,SO61941,4.99
214,20200711,20200723,2020-07-18 00:00:00.000,24576,SO61941,34.99
234,20200711,20200723,2020-07-18 00:00:00.000,24576,SO61941,49.99
529,20200711,20200723,2020-07-18 00:00:00.000,23956,SO61942,3.99
472,20200711,20200723,2020-07-18 00:00:00.000,23956,SO61942,63.50
477,20200711,20200723,2020-07-18 00:00:00.000,24188,SO61943,4.99
484,20200711,20200723,2020-07-18 00:00:00.000,24188,SO61943,7.95
541,20200711,20200723,2020-07-18 00:00:00.000,26410,SO61944,28.99
537,20200711,20200723,2020-07-18 00:00:00.000,12166,SO61945,35.00
480,20200711,20200723,2020-07-18 00:00:00.000,12166,SO61945,2.29
485,20200711,20200723,2020-07-18 00:00:00.000,17374,SO61946,21.98
477,20200711,20200723,2020-07-18 00:00:00.000,17374,SO61946,4.99
478,20200711,20200723,2020-07-18 00:00:00.000,17374,SO61946,9.99
480,20200711,20200723,2020-07-18 00:00:00.000,17374,SO61946,2.29
485,20200711,20200723,2020-07-18 00:00:00.000,12971,SO61947,21.98
589,20200711,20200723,2020-07-18 00:00:00.000,14576,SO61948,769.49
484,20200711,20200723,2020-07-18 00:00:00.000,14576,SO61948,7.95
355,20200711,20200723,2020-07-18 00:00:00.000,15906,SO61949,2319.99
485,20200711,20200723,2020-07-18 00:00:00.000,15906,SO61949,21.98
357,20200711,20200723,2020-07-18 00:00:00.000,14601,SO61950,2319.99
485,20200711,20200723,2020-07-18 00:00:00.000,14601,SO61950,21.98
214,20200711,20200723,2020-07-18 00:00:00.000,14601,SO61950,34.99
353,20200711,20200723,2020-07-18 00:00:00.000,14471,SO61951,2319.99
537,20200711,20200723,2020-07-18 00:00:00.000,14471,SO61951,35.00
355,20200711,20200723,2020-07-18 00:00:00.000,14451,SO61952,2319.99
537,20200711,20200723,2020-07-18 00:00:00.000,14451,SO61952,35.00
528,20200711,20200723,2020-07-18 00:00:00.000,14451,SO61952,4.99
480,20200711,20200723,2020-07-18 00:00:00.000,14451,SO61952,2.29
363,20200711,20200723,2020-07-18 00:00:00.000,15846,SO61953,2294.99
528,20200711,20200723,2020-07-18 00:00:00.000,15846,SO61953,4.99
537,20200711,20200723,2020-07-18 00:00:00.000,15846,SO61953,35.00
480,20200711,20200723,2020-07-18 00:00:00.000,15846,SO61953,2.29
486,20200711,20200723,2020-07-18 00:00:00.000,15846,SO61953,159.00
561,20200711,20200723,2020-07-18 00:00:00.000,28557,SO61954,2384.07
222,20200711,20200723,2020-07-18 00:00:00.000,28557,SO61954,34.99
573,20200711,20200723,2020-07-18 00:00:00.000,25758,SO61955,2384.07
214,20200711,20200723,2020-07-18 00:00:00.000,25758,SO61955,34.99
225,20200711,20200723,2020-07-18 00:00:00.000,25758,SO61955,8.99
380,20200711,20200723,2020-07-18 00:00:00.000,20452,SO61956,2443.35
540,20200711,20200723,2020-07-18 00:00:00.000,20452,SO61956,32.60
529,20200711,20200723,2020-07-18 00:00:00.000,20452,SO61956,3.99
473,20200711,20200723,2020-07-18 00:00:00.000,20452,SO61956,63.50
222,20200711,20200723,2020-07-18 00:00:00.000,20452,SO61956,34.99
378,20200711,20200723,2020-07-18 00:00:00.000,20614,SO61957,2443.35
479,20200711,20200723,2020-07-18 00:00:00.000,20614,SO61957,8.99
477,20200711,20200723,2020-07-18 00:00:00.000,20614,SO61957,4.99
386,20200711,20200723,2020-07-18 00:00:00.000,25218,SO61958,1120.49
529,20200711,20200723,2020-07-18 00:00:00.000,25218,SO61958,3.99
539,20200711,20200723,2020-07-18 00:00:00.000,25218,SO61958,24.99
217,20200711,20200723,2020-07-18 00:00:00.000,25218,SO61958,34.99
384,20200711,20200723,2020-07-18 00:00:00.000,24504,SO61959,1120.49
384,20200711,20200723,2020-07-18 00:00:00.000,25231,SO61960,1120.49
477,20200711,20200723,2020-07-18 00:00:00.000,25231,SO61960,4.99
479,20200711,20200723,2020-07-18 00:00:00.000,25231,SO61960,8.99
487,20200711,20200723,2020-07-18 00:00:00.000,25231,SO61960,54.99
225,20200711,20200723,2020-07-18 00:00:00.000,23276,SO61961,8.99
573,20200711,20200723,2020-07-18 00:00:00.000,23276,SO61961,2384.07
574,20200711,20200723,2020-07-18 00:00:00.000,25990,SO61962,2384.07
488,20200711,20200723,2020-07-18 00:00:00.000,25990,SO61962,53.99
225,20200711,20200723,2020-07-18 00:00:00.000,25990,SO61962,8.99
562,20200711,20200723,2020-07-18 00:00:00.000,26060,SO61963,2384.07
217,20200711,20200723,2020-07-18 00:00:00.000,26060,SO61963,34.99
604,20200711,20200723,2020-07-18 00:00:00.000,22749,SO61964,539.99
538,20200711,20200723,2020-07-18 00:00:00.000,22749,SO61964,21.49
529,20200711,20200723,2020-07-18 00:00:00.000,22749,SO61964,3.99
214,20200711,20200723,2020-07-18 00:00:00.000,22749,SO61964,34.99
580,20200711,20200723,2020-07-18 00:00:00.000,20682,SO61965,1700.99
214,20200711,20200723,2020-07-18 00:00:00.000,20682,SO61965,34.99
382,20200711,20200723,2020-07-18 00:00:00.000,24051,SO61966,1120.49
231,20200711,20200723,2020-07-18 00:00:00.000,24051,SO61966,49.99
388,20200711,20200723,2020-07-18 00:00:00.000,24101,SO61967,1120.49
228,20200711,20200723,2020-07-18 00:00:00.000,24101,SO61967,49.99
576,20200711,20200723,2020-07-18 00:00:00.000,11896,SO61968,2384.07
479,20200711,20200723,2020-07-18 00:00:00.000,11896,SO61968,8.99
484,20200711,20200723,2020-07-18 00:00:00.000,11896,SO61968,7.95
573,20200711,20200723,2020-07-18 00:00:00.000,11900,SO61969,2384.07
222,20200711,20200723,2020-07-18 00:00:00.000,11900,SO61969,34.99
489,20200711,20200723,2020-07-18 00:00:00.000,11900,SO61969,53.99
225,20200711,20200723,2020-07-18 00:00:00.000,11900,SO61969,8.99
579,20200711,20200723,2020-07-18 00:00:00.000,27877,SO61970,1214.85
479,20200711,20200723,2020-07-18 00:00:00.000,27877,SO61970,8.99
477,20200711,20200723,2020-07-18 00:00:00.000,27877,SO61970,4.99
584,20200711,20200723,2020-07-18 00:00:00.000,27501,SO61971,539.99
477,20200711,20200723,2020-07-18 00:00:00.000,27501,SO61971,4.99
479,20200711,20200723,2020-07-18 00:00:00.000,27501,SO61971,8.99
463,20200711,20200723,2020-07-18 00:00:00.000,27501,SO61971,24.49
484,20200712,20200724,2020-07-19 00:00:00.000,11882,SO61972,7.95
528,20200712,20200724,2020-07-19 00:00:00.000,16704,SO61973,4.99
536,20200712,20200724,2020-07-19 00:00:00.000,16704,SO61973,29.99
480,20200712,20200724,2020-07-19 00:00:00.000,16704,SO61973,2.29
536,20200712,20200724,2020-07-19 00:00:00.000,16711,SO61974,29.99
528,20200712,20200724,2020-07-19 00:00:00.000,16711,SO61974,4.99
222,20200712,20200724,2020-07-19 00:00:00.000,16711,SO61974,34.99
536,20200712,20200724,2020-07-19 00:00:00.000,21971,SO61975,29.99
480,20200712,20200724,2020-07-19 00:00:00.000,21971,SO61975,2.29
528,20200712,20200724,2020-07-19 00:00:00.000,12038,SO61976,4.99
222,20200712,20200724,2020-07-19 00:00:00.000,12038,SO61976,34.99
463,20200712,20200724,2020-07-19 00:00:00.000,12038,SO61976,24.49
477,20200712,20200724,2020-07-19 00:00:00.000,11116,SO61977,4.99
478,20200712,20200724,2020-07-19 00:00:00.000,11116,SO61977,9.99
214,20200712,20200724,2020-07-19 00:00:00.000,11116,SO61977,34.99
473,20200712,20200724,2020-07-19 00:00:00.000,11116,SO61977,63.50
529,20200712,20200724,2020-07-19 00:00:00.000,27491,SO61978,3.99
217,20200712,20200724,2020-07-19 00:00:00.000,27491,SO61978,34.99
378,20200712,20200724,2020-07-19 00:00:00.000,24870,SO61979,2443.35
477,20200712,20200724,2020-07-19 00:00:00.000,24870,SO61979,4.99
479,20200712,20200724,2020-07-19 00:00:00.000,24870,SO61979,8.99
589,20200712,20200724,2020-07-19 00:00:00.000,17632,SO61980,769.49
478,20200712,20200724,2020-07-19 00:00:00.000,17632,SO61980,9.99
477,20200712,20200724,2020-07-19 00:00:00.000,17632,SO61980,4.99
217,20200712,20200724,2020-07-19 00:00:00.000,17632,SO61980,34.99
588,20200712,20200724,2020-07-19 00:00:00.000,16054,SO61981,769.49
485,20200712,20200724,2020-07-19 00:00:00.000,16054,SO61981,21.98
222,20200712,20200724,2020-07-19 00:00:00.000,16054,SO61981,34.99
530,20200712,20200724,2020-07-19 00:00:00.000,11501,SO61982,4.99
487,20200712,20200724,2020-07-19 00:00:00.000,11501,SO61982,54.99
538,20200712,20200724,2020-07-19 00:00:00.000,27648,SO61983,21.49
480,20200712,20200724,2020-07-19 00:00:00.000,27648,SO61983,2.29
540,20200712,20200724,2020-07-19 00:00:00.000,16247,SO61984,32.60
480,20200712,20200724,2020-07-19 00:00:00.000,16247,SO61984,2.29
540,20200712,20200724,2020-07-19 00:00:00.000,24263,SO61985,32.60
480,20200712,20200724,2020-07-19 00:00:00.000,24263,SO61985,2.29
528,20200712,20200724,2020-07-19 00:00:00.000,23333,SO61986,4.99
536,20200712,20200724,2020-07-19 00:00:00.000,23333,SO61986,29.99
217,20200712,20200724,2020-07-19 00:00:00.000,23333,SO61986,34.99
237,20200712,20200724,2020-07-19 00:00:00.000,23333,SO61986,49.99
540,20200712,20200724,2020-07-19 00:00:00.000,24261,SO61987,32.60
529,20200712,20200724,2020-07-19 00:00:00.000,24261,SO61987,3.99
217,20200712,20200724,2020-07-19 00:00:00.000,24261,SO61987,34.99
478,20200712,20200724,2020-07-19 00:00:00.000,21724,SO61988,9.99
477,20200712,20200724,2020-07-19 00:00:00.000,21724,SO61988,4.99
478,20200712,20200724,2020-07-19 00:00:00.000,21692,SO61989,9.99
477,20200712,20200724,2020-07-19 00:00:00.000,21692,SO61989,4.99
477,20200712,20200724,2020-07-19 00:00:00.000,13289,SO61990,4.99
528,20200712,20200724,2020-07-19 00:00:00.000,27633,SO61991,4.99
478,20200712,20200724,2020-07-19 00:00:00.000,27633,SO61991,9.99
477,20200712,20200724,2020-07-19 00:00:00.000,27633,SO61991,4.99
480,20200712,20200724,2020-07-19 00:00:00.000,27633,SO61991,2.29
528,20200712,20200724,2020-07-19 00:00:00.000,21725,SO61992,4.99
485,20200712,20200724,2020-07-19 00:00:00.000,13902,SO61993,21.98
485,20200712,20200724,2020-07-19 00:00:00.000,18081,SO61994,21.98
529,20200712,20200724,2020-07-19 00:00:00.000,19507,SO61995,3.99
480,20200712,20200724,2020-07-19 00:00:00.000,19507,SO61995,2.29
529,20200712,20200724,2020-07-19 00:00:00.000,27938,SO61996,3.99
217,20200712,20200724,2020-07-19 00:00:00.000,27938,SO61996,34.99
528,20200712,20200724,2020-07-19 00:00:00.000,11795,SO61997,4.99
537,20200712,20200724,2020-07-19 00:00:00.000,11795,SO61997,35.00
537,20200712,20200724,2020-07-19 00:00:00.000,11858,SO61998,35.00
477,20200712,20200724,2020-07-19 00:00:00.000,11342,SO61999,4.99
479,20200712,20200724,2020-07-19 00:00:00.000,11342,SO61999,8.99
217,20200712,20200724,2020-07-19 00:00:00.000,11342,SO61999,34.99
485,20200712,20200724,2020-07-19 00:00:00.000,13331,SO62000,21.98
222,20200712,20200724,2020-07-19 00:00:00.000,13331,SO62000,34.99
481,20200712,20200724,2020-07-19 00:00:00.000,13331,SO62000,8.99
589,20200712,20200724,2020-07-19 00:00:00.000,14867,SO62001,769.49
474,20200712,20200724,2020-07-19 00:00:00.000,14867,SO62001,69.99
596,20200712,20200724,2020-07-19 00:00:00.000,15908,SO62002,539.99
485,20200712,20200724,2020-07-19 00:00:00.000,15908,SO62002,21.98
477,20200712,20200724,2020-07-19 00:00:00.000,15908,SO62002,4.99
478,20200712,20200724,2020-07-19 00:00:00.000,15908,SO62002,9.99
488,20200712,20200724,2020-07-19 00:00:00.000,15908,SO62002,53.99
363,20200712,20200724,2020-07-19 00:00:00.000,14485,SO62003,2294.99
478,20200712,20200724,2020-07-19 00:00:00.000,14485,SO62003,9.99
477,20200712,20200724,2020-07-19 00:00:00.000,14485,SO62003,4.99
480,20200712,20200724,2020-07-19 00:00:00.000,14485,SO62003,2.29
353,20200712,20200724,2020-07-19 00:00:00.000,15905,SO62004,2319.99
485,20200712,20200724,2020-07-19 00:00:00.000,15905,SO62004,21.98
486,20200712,20200724,2020-07-19 00:00:00.000,15905,SO62004,159.00
357,20200712,20200724,2020-07-19 00:00:00.000,12042,SO62005,2319.99
485,20200712,20200724,2020-07-19 00:00:00.000,12042,SO62005,21.98
487,20200712,20200724,2020-07-19 00:00:00.000,12042,SO62005,54.99
575,20200712,20200724,2020-07-19 00:00:00.000,24201,SO62006,2384.07
222,20200712,20200724,2020-07-19 00:00:00.000,24201,SO62006,34.99
225,20200712,20200724,2020-07-19 00:00:00.000,24201,SO62006,8.99
580,20200712,20200724,2020-07-19 00:00:00.000,23433,SO62007,1700.99
384,20200712,20200724,2020-07-19 00:00:00.000,24505,SO62008,1120.49
355,20200712,20200724,2020-07-19 00:00:00.000,13647,SO62009,2319.99
537,20200712,20200724,2020-07-19 00:00:00.000,13647,SO62009,35.00
528,20200712,20200724,2020-07-19 00:00:00.000,13647,SO62009,4.99
363,20200712,20200724,2020-07-19 00:00:00.000,13649,SO62010,2294.99
528,20200712,20200724,2020-07-19 00:00:00.000,13649,SO62010,4.99
